"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date","age","age_range"
"540654","1974-08-20","F","false","true","usa","san antonio","SKF","29.384","-98.581","2023-01-19","49 years 3 days","40-54"
"540656","1984-07-15","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-01-19","39 years 1 mon 8 days","26-39"
"540664","1990-01-25","F","true","true","canada","windsor","YQG","42.276","-82.956","2023-01-19","33 years 6 mons 29 days","26-39"
"540666","1994-08-16","M","false","true","usa","san francisco","SFO","37.619","-122.375","2023-01-19","29 years 7 days","26-39"
"540698","1972-11-27","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-19","50 years 8 mons 26 days","40-54"
"540708","1988-07-28","F","true","false","usa","boston","BOS","42.364","-71.005","2023-01-19","35 years 26 days","26-39"
"540718","1983-04-08","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-19","40 years 4 mons 15 days","26-39"
"540733","1989-01-09","F","false","false","canada","montreal","YMX","45.68","-74.039","2023-01-19","34 years 7 mons 14 days","26-39"
"540777","1957-05-09","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-19","66 years 3 mons 14 days","65+"
"540819","1981-05-10","M","false","false","usa","cincinnati","LUK","39.103","-84.419","2023-01-19","42 years 3 mons 13 days","40-54"
"540837","1974-05-18","F","true","true","canada","toronto","YZD","43.742","-79.466","2023-01-19","49 years 3 mons 5 days","40-54"
"540857","1987-04-08","F","true","false","usa","lubbock","LBB","33.664","-101.823","2023-01-19","36 years 4 mons 15 days","26-39"
"540863","1976-10-22","F","true","true","usa","los angeles","LAX","33.942","-118.408","2023-01-19","46 years 10 mons 1 day","40-54"
"540924","1976-06-08","F","false","false","canada","ottawa","YOW","45.323","-75.669","2023-01-19","47 years 2 mons 15 days","40-54"
"540941","2002-06-21","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-01-19","21 years 2 mons 2 days","18-25"
"540966","1966-08-07","F","true","false","canada","montreal","YUL","45.468","-73.741","2023-01-19","57 years 16 days","55-64"
"540973","1991-11-16","F","false","false","usa","portland","PDX","45.589","-122.597","2023-01-19","31 years 9 mons 7 days","26-39"
"540974","1990-11-20","M","false","false","usa","baton rouge","BTR","30.533","-91.149","2023-01-19","32 years 9 mons 3 days","26-39"
"541001","1982-10-26","F","false","true","canada","victoria","YYJ","48.647","-123.426","2023-01-19","40 years 9 mons 28 days","40-54"
"541034","2006-05-15","F","false","false","usa","san antonio","SAT","29.534","-98.47","2023-01-19","17 years 3 mons 8 days","0-17"
"541040","1995-10-13","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-19","27 years 10 mons 10 days","26-39"
"541041","2005-04-14","F","false","false","canada","montreal","YMX","45.68","-74.039","2023-01-19","18 years 4 mons 9 days","0-17"
"541047","1951-07-09","F","true","false","usa","madison","MSN","43.14","-89.337","2023-01-19","72 years 1 mon 14 days","65+"
"541061","1984-11-14","F","false","true","usa","milwaukee","MKE","42.947","-87.896","2023-01-19","38 years 9 mons 9 days","26-39"
"541083","1955-02-03","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-01-19","68 years 6 mons 20 days","65+"
"541084","1972-05-16","F","false","false","usa","memphis","MEM","35.042","-89.977","2023-01-19","51 years 3 mons 7 days","40-54"
"541112","1979-12-01","F","false","false","usa","detroit","DTW","42.212","-83.353","2023-01-19","43 years 8 mons 22 days","40-54"
"541132","1991-12-27","M","true","true","usa","los angeles","LAX","33.942","-118.408","2023-01-19","31 years 7 mons 27 days","26-39"
"541150","1990-01-27","F","false","false","usa","akron","AKR","41.038","-81.467","2023-01-19","33 years 6 mons 27 days","26-39"
"541162","1980-07-28","M","false","true","usa","houston","IAH","29.98","-95.34","2023-01-19","43 years 26 days","40-54"
"541168","1984-10-06","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-01-19","38 years 10 mons 17 days","26-39"
"541176","1984-04-16","F","false","true","usa","new york","LGA","40.777","-73.872","2023-01-19","39 years 4 mons 7 days","26-39"
"541193","1999-05-10","F","true","true","canada","london","YXU","43.036","-81.154","2023-01-19","24 years 3 mons 13 days","18-25"
"541216","1998-09-01","F","false","false","usa","charlotte","CLT","35.214","-80.943","2023-01-19","24 years 11 mons 22 days","18-25"
"541224","1973-08-14","F","false","true","canada","montreal","YMX","45.68","-74.039","2023-01-19","50 years 9 days","40-54"
"541235","1975-07-18","F","true","false","usa","san diego","SAN","32.733","-117.189","2023-01-19","48 years 1 mon 5 days","40-54"
"541236","1977-01-04","M","false","true","usa","burlington","BTV","44.472","-73.153","2023-01-19","46 years 7 mons 19 days","40-54"
"541240","1997-07-13","F","true","false","usa","lincoln","LNK","40.851","-96.759","2023-01-19","26 years 1 mon 10 days","18-25"
"541249","1968-02-19","F","true","false","usa","charlotte","CLT","35.214","-80.943","2023-01-19","55 years 6 mons 4 days","40-54"
"541259","1979-04-16","F","false","false","canada","edmonton","YXD","53.573","-113.521","2023-01-19","44 years 4 mons 7 days","40-54"
"541262","1986-01-01","F","true","true","canada","calgary","YYC","51.114","-114.02","2023-01-19","37 years 7 mons 22 days","26-39"
"541282","1977-08-27","F","true","false","usa","honolulu","HNL","21.316","-157.927","2023-01-19","45 years 11 mons 27 days","40-54"
"541289","1979-03-11","F","true","false","usa","orlando","ORL","28.545","-81.333","2023-01-19","44 years 5 mons 12 days","40-54"
"541326","1978-12-05","F","true","false","canada","london","YXU","43.036","-81.154","2023-01-20","44 years 8 mons 18 days","40-54"
"541352","1980-04-22","F","true","true","usa","portland","PWM","43.646","-70.309","2023-01-20","43 years 4 mons 1 day","40-54"
"541357","1981-07-10","F","false","false","usa","buffalo","BUF","42.94","-78.732","2023-01-20","42 years 1 mon 13 days","40-54"
"541382","1984-05-20","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-20","39 years 3 mons 3 days","26-39"
"541389","1994-11-17","F","false","false","usa","detroit","YIP","42.238","-83.53","2023-01-20","28 years 9 mons 6 days","26-39"
"541438","1987-11-02","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-20","35 years 9 mons 21 days","26-39"
"541454","1968-03-28","F","false","true","usa","boston","BOS","42.364","-71.005","2023-01-20","55 years 4 mons 26 days","40-54"
"541497","1997-09-19","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-20","25 years 11 mons 4 days","18-25"
"541505","1981-05-05","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-20","42 years 3 mons 18 days","40-54"
"541516","1970-08-20","M","false","false","usa","bakersfield","BFL","35.433","-119.057","2023-01-20","53 years 3 days","40-54"
"541539","2006-06-15","F","false","false","usa","washington","IAD","38.944","-77.456","2023-01-20","17 years 2 mons 8 days","0-17"
"541540","1972-02-18","M","true","true","usa","san diego","NZY","32.699","-117.215","2023-01-20","51 years 6 mons 5 days","40-54"
"541612","1985-09-27","F","false","true","usa","san jose","SJC","37.362","-121.929","2023-01-20","37 years 10 mons 26 days","26-39"
"541649","1986-07-24","F","false","false","usa","houston","HOU","29.645","-95.279","2023-01-20","37 years 30 days","26-39"
"541672","1979-12-14","F","true","false","usa","austin","AUS","30.194","-97.67","2023-01-20","43 years 8 mons 9 days","40-54"
"541699","1977-06-20","F","true","false","usa","modesto","MOD","37.626","-120.954","2023-01-20","46 years 2 mons 3 days","40-54"
"541700","1978-08-27","M","true","false","usa","san diego","SAN","32.733","-117.189","2023-01-20","44 years 11 mons 27 days","40-54"
"541734","1985-06-22","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-20","38 years 2 mons 1 day","26-39"
"541735","1980-08-18","F","true","false","usa","charlotte","CLT","35.214","-80.943","2023-01-20","43 years 5 days","40-54"
"541752","1985-06-09","F","false","false","usa","charlotte","CLT","35.214","-80.943","2023-01-20","38 years 2 mons 14 days","26-39"
"541764","1976-10-28","F","true","false","usa","baton rouge","BTR","30.533","-91.149","2023-01-20","46 years 9 mons 26 days","40-54"
"541812","1976-07-07","F","true","true","canada","toronto","YZD","43.742","-79.466","2023-01-20","47 years 1 mon 16 days","40-54"
"541878","1997-08-14","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-20","26 years 9 days","18-25"
"541901","1980-11-23","F","false","false","canada","toronto","YZD","43.742","-79.466","2023-01-20","42 years 9 mons","40-54"
"541906","1972-08-02","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-01-20","51 years 21 days","40-54"
"541921","1968-12-21","F","false","false","usa","san antonio","SAT","29.534","-98.47","2023-01-20","54 years 8 mons 2 days","40-54"
"541923","1976-06-19","F","false","false","usa","oakland","OAK","37.721","-122.221","2023-01-20","47 years 2 mons 4 days","40-54"
"541931","1984-07-16","F","false","false","usa","omaha","OFF","41.118","-95.913","2023-01-20","39 years 1 mon 7 days","26-39"
"541939","1970-10-12","F","true","true","usa","charlotte","CLT","35.214","-80.943","2023-01-20","52 years 10 mons 11 days","40-54"
"541967","1982-03-01","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-20","41 years 5 mons 22 days","40-54"
"541972","1969-07-10","F","true","true","usa","chicago","ORD","41.979","-87.904","2023-01-20","54 years 1 mon 13 days","40-54"
"541980","1960-09-02","F","true","false","usa","jacksonville","NIP","30.236","-81.681","2023-01-20","62 years 11 mons 21 days","55-64"
"541988","2006-03-04","F","false","false","usa","newport news","PHF","37.132","-76.493","2023-01-20","17 years 5 mons 19 days","0-17"
"541998","1982-04-27","F","false","false","canada","ottawa","YOW","45.323","-75.669","2023-01-20","41 years 3 mons 26 days","40-54"
"541999","1951-08-10","F","true","false","usa","denver","DEN","39.858","-104.667","2023-01-20","72 years 13 days","65+"
"542012","1978-06-24","F","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-20","45 years 1 mon 29 days","40-54"
"542015","1981-07-16","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-20","42 years 1 mon 7 days","40-54"
"542027","1986-01-07","F","false","true","usa","lubbock","LBB","33.664","-101.823","2023-01-20","37 years 7 mons 16 days","26-39"
"542036","1982-11-19","F","true","true","usa","long beach","LGB","33.818","-118.151","2023-01-20","40 years 9 mons 4 days","40-54"
"542056","1995-12-10","F","false","true","usa","long beach","LGB","33.818","-118.151","2023-01-20","27 years 8 mons 13 days","26-39"
"542059","1973-05-02","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-01-20","50 years 3 mons 21 days","40-54"
"542065","1976-03-19","M","true","false","canada","toronto","YZD","43.742","-79.466","2023-01-20","47 years 5 mons 4 days","40-54"
"542080","1967-06-15","F","false","false","usa","lubbock","LBB","33.664","-101.823","2023-01-20","56 years 2 mons 8 days","55-64"
"542095","1973-05-10","F","true","true","usa","minneapolis","MSP","44.88","-93.217","2023-01-20","50 years 3 mons 13 days","40-54"
"542142","1980-07-14","M","true","true","usa","long beach","LGB","33.818","-118.151","2023-01-20","43 years 1 mon 9 days","40-54"
"542153","1975-08-04","F","false","false","usa","san jose","SJC","37.362","-121.929","2023-01-20","48 years 19 days","40-54"
"542189","2000-01-03","F","false","false","canada","winnipeg","YAV","50.056","-97.032","2023-01-20","23 years 7 mons 20 days","18-25"
"542194","1987-05-09","F","true","true","usa","el paso","ELP","31.807","-106.378","2023-01-20","36 years 3 mons 14 days","26-39"
"542196","1965-07-04","F","true","false","usa","burlington","BTV","44.472","-73.153","2023-01-20","58 years 1 mon 19 days","55-64"
"542208","1985-07-11","F","true","true","usa","san diego","SAN","32.733","-117.189","2023-01-20","38 years 1 mon 12 days","26-39"
"542230","1975-09-02","F","true","false","usa","philadelphia","PNE","40.082","-75.011","2023-01-20","47 years 11 mons 21 days","40-54"
"542254","1979-10-26","F","true","false","usa","montgomery","MXF","32.379","-86.362","2023-01-20","43 years 9 mons 28 days","40-54"
"542267","1999-12-27","F","true","false","usa","seattle","BFI","47.53","-122.302","2023-01-20","23 years 7 mons 27 days","18-25"
"542270","1981-06-25","F","false","false","usa","tulsa","TUL","36.198","-95.888","2023-01-20","42 years 1 mon 28 days","40-54"
"542277","1988-07-17","F","false","false","canada","london","YXU","43.036","-81.154","2023-01-20","35 years 1 mon 6 days","26-39"
"542282","1975-11-01","F","false","false","usa","san jose","SJC","37.362","-121.929","2023-01-20","47 years 9 mons 22 days","40-54"
"542303","1982-02-27","F","true","true","usa","cleveland","CLE","41.412","-81.85","2023-01-20","41 years 5 mons 24 days","40-54"
"542316","2001-04-05","F","false","false","usa","phoenix","LUF","33.535","-112.383","2023-01-20","22 years 4 mons 18 days","18-25"
"542326","1987-03-14","F","true","true","canada","quebec","YQB","46.788","-71.398","2023-01-20","36 years 5 mons 9 days","26-39"
"542334","1969-02-13","F","true","true","canada","gatineau","YND","45.521","-75.564","2023-01-20","54 years 6 mons 10 days","40-54"
"542358","1986-02-02","M","true","false","usa","columbus","CMH","39.998","-82.892","2023-01-20","37 years 6 mons 21 days","26-39"
"542366","1976-06-12","F","true","false","usa","atlanta","ATL","33.64","-84.427","2023-01-20","47 years 2 mons 11 days","40-54"
"542383","1981-01-11","M","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-20","42 years 7 mons 12 days","40-54"
"542418","1975-02-25","M","false","false","usa","new york","LGA","40.777","-73.872","2023-01-20","48 years 5 mons 26 days","40-54"
"542451","1988-07-22","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-20","35 years 1 mon 1 day","26-39"
"542471","1982-12-22","F","true","true","usa","san francisco","SFO","37.619","-122.375","2023-01-20","40 years 8 mons 1 day","40-54"
"542482","1967-02-26","F","true","false","usa","san diego","SAN","32.733","-117.189","2023-01-20","56 years 5 mons 25 days","55-64"
"542570","1967-02-15","F","true","false","usa","austin","AUS","30.194","-97.67","2023-01-20","56 years 6 mons 8 days","55-64"
"542585","1972-08-15","F","true","true","usa","cleveland","CLE","41.412","-81.85","2023-01-20","51 years 8 days","40-54"
"542605","1984-11-24","F","true","true","usa","wichita","ICT","37.65","-97.433","2023-01-20","38 years 8 mons 29 days","26-39"
"542638","2005-04-11","F","true","true","usa","chicago","ORD","41.979","-87.904","2023-01-20","18 years 4 mons 12 days","0-17"
"542657","1982-09-24","M","true","false","usa","new york","LGA","40.777","-73.872","2023-01-20","40 years 10 mons 29 days","40-54"
"542658","1998-01-21","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-20","25 years 7 mons 2 days","18-25"
"542663","1992-03-01","F","false","true","usa","las vegas","LAS","36.08","-115.152","2023-01-20","31 years 5 mons 22 days","26-39"
"542670","1968-03-22","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-20","55 years 5 mons 1 day","40-54"
"542706","2006-06-05","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-01-20","17 years 2 mons 18 days","0-17"
"542752","1981-01-07","F","true","false","usa","san diego","NZY","32.699","-117.215","2023-01-20","42 years 7 mons 16 days","40-54"
"542760","1985-12-05","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-20","37 years 8 mons 18 days","26-39"
"542767","1983-03-04","F","false","false","usa","phoenix","LUF","33.535","-112.383","2023-01-20","40 years 5 mons 19 days","26-39"
"542795","1975-01-20","F","true","true","canada","gatineau","YND","45.521","-75.564","2023-01-20","48 years 7 mons 3 days","40-54"
"542796","1975-12-13","M","false","false","usa","long beach","LGB","33.818","-118.151","2023-01-20","47 years 8 mons 10 days","40-54"
"542805","1991-09-10","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-20","31 years 11 mons 13 days","26-39"
"542812","1998-11-14","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-20","24 years 9 mons 9 days","18-25"
"542815","2006-10-01","F","false","false","usa","riverside","RIV","33.881","-117.259","2023-01-20","16 years 10 mons 22 days","0-17"
"542825","1987-07-18","F","false","false","canada","winnipeg","YAV","50.056","-97.032","2023-01-20","36 years 1 mon 5 days","26-39"
"542843","1969-03-13","F","true","true","usa","mobile","BFM","30.626","-88.068","2023-01-20","54 years 5 mons 10 days","40-54"
"542850","1989-09-20","F","false","false","usa","columbus","LCK","39.814","-82.928","2023-01-20","33 years 11 mons 3 days","26-39"
"542857","2002-11-12","M","false","false","canada","montreal","YUL","45.468","-73.741","2023-01-20","20 years 9 mons 11 days","18-25"
"542874","1939-10-23","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-01-20","83 years 10 mons","65+"
"542914","1985-11-24","F","false","false","usa","seattle","BFI","47.53","-122.302","2023-01-20","37 years 8 mons 29 days","26-39"
"542918","1988-01-16","F","true","true","canada","toronto","YYZ","43.677","-79.631","2023-01-20","35 years 7 mons 7 days","26-39"
"542937","1987-05-22","M","false","false","usa","houston","EFD","29.607","-95.159","2023-01-20","36 years 3 mons 1 day","26-39"
"542965","2000-02-08","F","false","false","canada","quebec","YQB","46.788","-71.398","2023-01-20","23 years 6 mons 15 days","18-25"
"542976","1980-05-05","F","true","true","usa","san diego","NZY","32.699","-117.215","2023-01-20","43 years 3 mons 18 days","40-54"
"543008","1975-03-22","F","true","true","usa","buffalo","BUF","42.94","-78.732","2023-01-20","48 years 5 mons 1 day","40-54"
"543038","1976-03-02","F","false","false","usa","memphis","MEM","35.042","-89.977","2023-01-20","47 years 5 mons 21 days","40-54"
"543052","1983-08-11","F","true","false","usa","seattle","SEA","47.449","-122.309","2023-01-20","40 years 12 days","26-39"
"543074","1970-07-10","F","true","false","usa","jacksonville","NZC","30.219","-81.876","2023-01-20","53 years 1 mon 13 days","40-54"
"543075","1972-07-22","M","true","true","usa","newark","EWR","40.692","-74.169","2023-01-20","51 years 1 mon 1 day","40-54"
"543081","1969-08-06","F","true","false","usa","louisville","LOU","38.228","-85.664","2023-01-20","54 years 17 days","40-54"
"543114","1971-06-08","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-20","52 years 2 mons 15 days","40-54"
"543126","2006-08-02","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-01-20","17 years 21 days","0-17"
"543165","1977-02-27","F","true","false","usa","washington","DCA","38.852","-77.037","2023-01-21","46 years 5 mons 24 days","40-54"
"543222","1985-05-05","F","true","false","usa","bakersfield","BFL","35.433","-119.057","2023-01-21","38 years 3 mons 18 days","26-39"
"543237","1960-05-23","F","true","false","usa","denver","DEN","39.858","-104.667","2023-01-21","63 years 3 mons","55-64"
"543240","1959-12-28","F","true","false","usa","lubbock","LBB","33.664","-101.823","2023-01-21","63 years 7 mons 26 days","55-64"
"543271","1983-06-21","F","false","false","usa","honolulu","HNL","21.316","-157.927","2023-01-21","40 years 2 mons 2 days","26-39"
"543273","1978-08-09","F","true","true","usa","omaha","OFF","41.118","-95.913","2023-01-21","45 years 14 days","40-54"
"543304","1975-04-09","F","false","true","usa","st. louis","STL","38.748","-90.36","2023-01-21","48 years 4 mons 14 days","40-54"
"543306","1986-07-18","F","false","true","usa","houston","IAH","29.98","-95.34","2023-01-21","37 years 1 mon 5 days","26-39"
"543327","1982-06-06","M","false","false","usa","houston","HOU","29.645","-95.279","2023-01-21","41 years 2 mons 17 days","40-54"
"543339","1996-03-26","F","false","false","canada","montreal","YMX","45.68","-74.039","2023-01-21","27 years 4 mons 28 days","26-39"
"543352","1979-07-25","F","false","false","usa","wichita","ICT","37.65","-97.433","2023-01-21","44 years 29 days","40-54"
"543375","1980-10-06","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-21","42 years 10 mons 17 days","40-54"
"543385","1983-07-13","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-21","40 years 1 mon 10 days","26-39"
"543428","1989-07-11","F","false","true","usa","portland","PWM","43.646","-70.309","2023-01-21","34 years 1 mon 12 days","26-39"
"543437","1988-09-24","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-01-21","34 years 10 mons 29 days","26-39"
"543476","1988-10-06","F","true","true","usa","oklahoma city","TIK","35.415","-97.386","2023-01-21","34 years 10 mons 17 days","26-39"
"543497","1973-01-11","F","true","false","canada","montreal","YMX","45.68","-74.039","2023-01-21","50 years 7 mons 12 days","40-54"
"543557","1987-12-25","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-21","35 years 7 mons 29 days","26-39"
"543559","1977-02-09","M","true","true","usa","new orleans","NBG","29.825","-90.035","2023-01-21","46 years 6 mons 14 days","40-54"
"543618","1988-02-25","M","false","false","usa","seattle","BFI","47.53","-122.302","2023-01-21","35 years 5 mons 27 days","26-39"
"543620","1987-02-20","F","false","false","usa","modesto","MOD","37.626","-120.954","2023-01-21","36 years 6 mons 3 days","26-39"
"543659","1990-02-02","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-21","33 years 6 mons 21 days","26-39"
"543660","2003-12-23","F","false","false","canada","toronto","YZD","43.742","-79.466","2023-01-21","19 years 8 mons","18-25"
"543666","1987-07-11","F","true","false","usa","houston","IAH","29.98","-95.34","2023-01-21","36 years 1 mon 12 days","26-39"
"543668","1990-06-17","F","false","false","canada","hamilton","YHM","43.173","-79.935","2023-01-21","33 years 2 mons 6 days","26-39"
"543671","1971-08-13","F","true","true","usa","phoenix","LUF","33.535","-112.383","2023-01-21","52 years 10 days","40-54"
"543694","1965-10-07","F","true","false","usa","houston","EFD","29.607","-95.159","2023-01-21","57 years 10 mons 16 days","55-64"
"543696","2006-04-16","F","false","false","canada","toronto","YYZ","43.677","-79.631","2023-01-21","17 years 4 mons 7 days","0-17"
"543713","1988-10-02","M","false","true","usa","omaha","OFF","41.118","-95.913","2023-01-21","34 years 10 mons 21 days","26-39"
"543716","1983-07-12","F","true","true","usa","philadelphia","PNE","40.082","-75.011","2023-01-21","40 years 1 mon 11 days","26-39"
"543723","1966-01-13","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-21","57 years 7 mons 10 days","55-64"
"543728","1981-07-27","F","false","false","usa","seattle","SEA","47.449","-122.309","2023-01-21","42 years 27 days","40-54"
"543778","1967-10-14","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-21","55 years 10 mons 9 days","55-64"
"543810","1991-05-28","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-21","32 years 2 mons 26 days","26-39"
"543816","1999-11-04","F","false","false","usa","portland","PWM","43.646","-70.309","2023-01-21","23 years 9 mons 19 days","18-25"
"543817","2006-01-20","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-01-21","17 years 7 mons 3 days","0-17"
"543826","1985-01-23","F","false","false","canada","gatineau","YND","45.521","-75.564","2023-01-21","38 years 7 mons","26-39"
"543885","1984-03-19","F","true","false","usa","baton rouge","BTR","30.533","-91.149","2023-01-21","39 years 5 mons 4 days","26-39"
"543900","1985-05-05","F","false","false","usa","colorado springs","COS","38.806","-104.7","2023-01-21","38 years 3 mons 18 days","26-39"
"543927","1986-10-20","F","false","false","usa","new orleans","MSY","29.993","-90.258","2023-01-21","36 years 10 mons 3 days","26-39"
"543928","2006-05-11","F","false","false","usa","houston","EFD","29.607","-95.159","2023-01-21","17 years 3 mons 12 days","0-17"
"543937","1979-06-18","F","false","false","usa","san francisco","SFO","37.619","-122.375","2023-01-21","44 years 2 mons 5 days","40-54"
"543952","1984-08-01","F","false","false","usa","san jose","SJC","37.362","-121.929","2023-01-21","39 years 22 days","26-39"
"543968","1987-12-28","F","false","false","usa","modesto","MOD","37.626","-120.954","2023-01-21","35 years 7 mons 26 days","26-39"
"543976","1990-08-25","F","false","false","usa","chicago","MDW","41.786","-87.752","2023-01-21","32 years 11 mons 29 days","26-39"
"544002","1980-05-14","F","false","true","usa","denver","DEN","39.858","-104.667","2023-01-21","43 years 3 mons 9 days","40-54"
"544008","1986-01-22","F","false","false","usa","oklahoma city","TIK","35.415","-97.386","2023-01-21","37 years 7 mons 1 day","26-39"
"544012","1975-09-03","F","false","true","usa","tulsa","TUL","36.198","-95.888","2023-01-21","47 years 11 mons 20 days","40-54"
"544015","1989-08-25","F","false","false","usa","tampa","MCF","27.849","-82.521","2023-01-21","33 years 11 mons 29 days","26-39"
"544043","1982-11-24","F","false","true","usa","santa ana","SNA","33.676","-117.868","2023-01-21","40 years 8 mons 29 days","40-54"
"544163","1978-09-22","F","true","true","usa","new york","LGA","40.777","-73.872","2023-01-21","44 years 11 mons 1 day","40-54"
"544207","1970-04-24","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-21","53 years 3 mons 29 days","40-54"
"544254","1974-10-13","F","true","false","usa","phoenix","PHX","33.434","-112.008","2023-01-21","48 years 10 mons 10 days","40-54"
"544256","1979-10-08","F","true","false","usa","birmingham","BHM","33.563","-86.753","2023-01-21","43 years 10 mons 15 days","40-54"
"544271","1967-04-16","F","true","true","usa","knoxville","TYS","35.812","-83.993","2023-01-21","56 years 4 mons 7 days","55-64"
"544333","1962-05-03","F","true","false","usa","santa ana","SNA","33.676","-117.868","2023-01-21","61 years 3 mons 20 days","55-64"
"544364","1992-02-23","F","false","false","usa","wichita","ICT","37.65","-97.433","2023-01-21","31 years 6 mons","26-39"
"544367","1977-05-02","F","false","false","usa","new orleans","NBG","29.825","-90.035","2023-01-21","46 years 3 mons 21 days","40-54"
"544391","1980-03-17","M","true","true","usa","phoenix","LUF","33.535","-112.383","2023-01-21","43 years 5 mons 6 days","40-54"
"544406","1978-04-12","F","true","false","usa","bakersfield","BFL","35.433","-119.057","2023-01-21","45 years 4 mons 11 days","40-54"
"544414","1968-01-13","F","true","false","usa","el paso","ELP","31.807","-106.378","2023-01-21","55 years 7 mons 10 days","55-64"
"544425","1989-12-05","F","true","true","usa","winston-salem","INT","36.134","-80.222","2023-01-21","33 years 8 mons 18 days","26-39"
"544444","1969-11-20","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-21","53 years 9 mons 3 days","40-54"
"544447","1981-07-17","M","true","false","canada","edmonton","YEG","53.31","-113.58","2023-01-21","42 years 1 mon 6 days","40-54"
"544449","1979-06-17","M","true","true","usa","new york","LGA","40.777","-73.872","2023-01-21","44 years 2 mons 6 days","40-54"
"544469","1983-08-25","F","false","true","usa","new york","JFK","40.64","-73.779","2023-01-21","39 years 11 mons 29 days","26-39"
"544472","2006-05-04","F","false","false","usa","oakland","OAK","37.721","-122.221","2023-01-21","17 years 3 mons 19 days","0-17"
"544476","1976-12-06","M","true","true","usa","minneapolis","MSP","44.88","-93.217","2023-01-21","46 years 8 mons 17 days","40-54"
"544480","1996-05-06","F","true","false","usa","oklahoma city","TIK","35.415","-97.386","2023-01-21","27 years 3 mons 17 days","26-39"
"544495","1960-04-06","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-21","63 years 4 mons 17 days","55-64"
"544497","2006-11-05","F","false","false","usa","columbus","LCK","39.814","-82.928","2023-01-21","16 years 9 mons 18 days","0-17"
"544507","2003-02-13","M","false","false","usa","orlando","ORL","28.545","-81.333","2023-01-21","20 years 6 mons 10 days","18-25"
"544513","1969-08-25","F","true","false","usa","new york","LGA","40.777","-73.872","2023-01-21","53 years 11 mons 29 days","40-54"
"544536","1987-04-16","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-21","36 years 4 mons 7 days","26-39"
"544549","1984-02-07","F","false","false","usa","houston","HOU","29.645","-95.279","2023-01-21","39 years 6 mons 16 days","26-39"
"544595","1987-11-18","F","false","false","usa","sacramento","MHR","38.554","-121.297","2023-01-21","35 years 9 mons 5 days","26-39"
"544604","1971-11-13","M","false","false","usa","lubbock","LBB","33.664","-101.823","2023-01-21","51 years 9 mons 10 days","40-54"
"544627","1979-08-03","F","false","true","usa","chicago","MDW","41.786","-87.752","2023-01-21","44 years 20 days","40-54"
"544640","1978-05-26","M","false","false","usa","san antonio","RND","29.529","-98.279","2023-01-21","45 years 2 mons 28 days","40-54"
"544647","1998-06-10","F","false","false","canada","edmonton","YEG","53.31","-113.58","2023-01-21","25 years 2 mons 13 days","18-25"
"544680","1980-08-28","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-01-21","42 years 11 mons 26 days","40-54"
