user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,age_group,segment_label
537770,2023-01-18,39,F,True,False,usa,philadelphia,35-49,1-night free hotel with a flight
537776,2023-01-18,33,F,False,False,usa,houston,19-34,Exclusive discounts
537795,2023-01-18,22,M,False,False,canada,montreal,19-34,Free hotel meal
537804,2023-01-18,18,F,False,True,usa,boston,0-18,Exclusive discounts
537818,2023-01-18,30,F,False,True,usa,minneapolis,19-34,Free hotel meal
537819,2023-01-18,37,F,False,False,usa,chicago,35-49,1-night free hotel with a flight
537834,2023-01-18,37,F,False,False,usa,little rock,35-49,1-night free hotel with a flight
537860,2023-01-18,26,F,False,False,usa,des moines,19-34,Exclusive discounts
537861,2023-01-18,38,F,False,True,usa,spokane,35-49,Free checked bag
537904,2023-01-18,31,F,False,True,canada,toronto,19-34,1-night free hotel with a flight
537922,2023-01-18,52,F,True,False,canada,montreal,50-64,Free checked bag
537926,2023-01-18,69,F,True,False,canada,ottawa,65+,Free hotel meal
537975,2023-01-18,25,M,False,False,usa,santa ana,19-34,Exclusive discounts
538074,2023-01-18,48,F,False,False,canada,calgary,35-49,1-night free hotel with a flight
538084,2023-01-18,54,M,False,False,usa,denver,50-64,1-night free hotel with a flight
538108,2023-01-18,28,F,False,True,canada,toronto,19-34,No cancellation fees
538112,2023-01-18,50,F,True,False,usa,new york,50-64,No cancellation fees
538131,2023-01-18,48,O,False,True,usa,kansas city,35-49,1-night free hotel with a flight
538134,2023-01-18,52,M,True,False,usa,san antonio,50-64,Free hotel meal
538139,2023-01-18,16,F,False,False,canada,london,0-18,Free checked bag
538167,2023-01-18,51,F,False,True,canada,toronto,50-64,1-night free hotel with a flight
538188,2023-01-18,44,F,True,True,canada,hamilton,35-49,1-night free hotel with a flight
538197,2023-01-18,43,F,False,False,canada,calgary,35-49,Exclusive discounts
538214,2023-01-18,49,F,False,True,usa,oakland,35-49,1-night free hotel with a flight
538216,2023-01-18,62,F,False,False,canada,calgary,50-64,Free hotel meal
538260,2023-01-18,49,F,False,False,usa,louisville,35-49,Free hotel meal
538270,2023-01-18,32,F,False,False,usa,fort worth,19-34,No cancellation fees
538274,2023-01-18,58,F,True,False,usa,boston,50-64,Free hotel meal
538279,2023-01-18,48,O,False,False,usa,dallas,35-49,Free hotel meal
538306,2023-01-18,54,F,True,True,usa,tucson,50-64,Exclusive discounts
538319,2023-01-18,37,F,False,False,usa,los angeles,35-49,Free checked bag
538321,2023-01-18,26,F,False,True,usa,san antonio,19-34,Free checked bag
538331,2023-01-18,39,F,False,True,usa,portland,35-49,1-night free hotel with a flight
538349,2023-01-18,54,F,True,False,usa,birmingham,50-64,1-night free hotel with a flight
538350,2023-01-18,35,F,False,True,usa,lincoln,35-49,No cancellation fees
538388,2023-01-18,43,M,True,False,usa,san diego,35-49,1-night free hotel with a flight
538426,2023-01-18,50,F,True,True,usa,washington,50-64,Exclusive discounts
538432,2023-01-18,47,F,True,False,usa,fort worth,35-49,Free hotel meal
538438,2023-01-18,47,F,False,False,usa,milwaukee,35-49,1-night free hotel with a flight
538454,2023-01-18,55,F,True,False,usa,baltimore,50-64,Free hotel meal
538457,2023-01-18,28,F,False,False,usa,philadelphia,19-34,Exclusive discounts
538458,2023-01-18,51,F,True,True,usa,cincinnati,50-64,Free hotel meal
538463,2023-01-18,21,F,False,True,usa,jacksonville,19-34,Exclusive discounts
538489,2023-01-18,33,F,False,True,usa,omaha,19-34,Free hotel meal
538511,2023-01-18,21,F,False,True,usa,dallas,19-34,Exclusive discounts
538522,2023-01-18,32,F,False,False,canada,montreal,19-34,Exclusive discounts
538529,2023-01-18,39,F,False,False,usa,philadelphia,35-49,1-night free hotel with a flight
538538,2023-01-18,51,F,True,False,usa,spokane,50-64,Free hotel meal
538608,2023-01-18,40,F,False,True,usa,riverside,35-49,Free hotel meal
538638,2023-01-18,37,F,True,False,canada,toronto,35-49,1-night free hotel with a flight
538677,2023-01-18,56,F,True,False,usa,knoxville,50-64,Exclusive discounts
538680,2023-01-18,39,F,True,False,usa,tulsa,35-49,Exclusive discounts
538691,2023-01-18,50,F,True,False,canada,montreal,50-64,Free hotel meal
538696,2023-01-18,23,F,False,True,usa,shreveport,19-34,Exclusive discounts
538703,2023-01-18,52,M,True,True,usa,el paso,50-64,Free hotel meal
538714,2023-01-18,38,F,True,False,usa,norfolk,35-49,Free hotel meal
538780,2023-01-18,46,F,True,True,usa,los angeles,35-49,Free checked bag
538788,2023-01-18,25,F,False,False,usa,st. louis,19-34,No cancellation fees
538814,2023-01-18,45,F,True,True,usa,st. petersburg,35-49,Exclusive discounts
538883,2023-01-18,36,F,True,False,usa,new york,35-49,Free checked bag
538915,2023-01-18,39,F,True,False,usa,indianapolis,35-49,1-night free hotel with a flight
538944,2023-01-18,50,F,True,False,usa,houston,50-64,1-night free hotel with a flight
538976,2023-01-18,47,F,False,False,usa,phoenix,35-49,1-night free hotel with a flight
539008,2023-01-18,39,M,False,False,usa,philadelphia,35-49,1-night free hotel with a flight
539010,2023-01-18,39,F,True,True,usa,san francisco,35-49,1-night free hotel with a flight
539012,2023-01-18,44,F,True,True,usa,new york,35-49,Free hotel meal
539093,2023-01-18,52,F,True,False,usa,miami,50-64,1-night free hotel with a flight
539105,2023-01-18,44,M,True,True,usa,los angeles,35-49,Free checked bag
539135,2023-01-19,55,M,False,False,usa,indianapolis,50-64,1-night free hotel with a flight
539140,2023-01-19,35,F,True,False,usa,riverside,35-49,Free checked bag
539146,2023-01-19,35,F,False,True,usa,tacoma,35-49,Exclusive discounts
539209,2023-01-19,47,M,True,False,usa,houston,35-49,Free hotel meal
539221,2023-01-19,52,F,True,True,usa,new york,50-64,1-night free hotel with a flight
539243,2023-01-19,19,F,False,False,usa,dallas,19-34,Exclusive discounts
539267,2023-01-19,40,F,True,False,usa,philadelphia,35-49,Free hotel meal
539283,2023-01-19,51,F,True,False,usa,las vegas,50-64,Exclusive discounts
539300,2023-01-19,39,F,False,False,usa,new york,35-49,Exclusive discounts
539304,2023-01-19,16,F,False,False,usa,san jose,0-18,Exclusive discounts
539307,2023-01-19,37,F,False,True,usa,new york,35-49,Exclusive discounts
539315,2023-01-19,53,F,True,True,canada,vancouver,50-64,1-night free hotel with a flight
539317,2023-01-19,37,F,False,True,usa,wichita,35-49,1-night free hotel with a flight
539320,2023-01-19,39,F,False,False,usa,birmingham,35-49,1-night free hotel with a flight
539338,2023-01-19,37,F,False,False,usa,new york,35-49,No cancellation fees
539384,2023-01-19,31,F,False,False,usa,new york,19-34,Exclusive discounts
539414,2023-01-19,35,F,True,True,usa,fort worth,35-49,Exclusive discounts
539426,2023-01-19,67,F,True,False,canada,toronto,65+,Free hotel meal
539453,2023-01-19,17,F,False,True,usa,philadelphia,0-18,No cancellation fees
539460,2023-01-19,47,M,False,False,canada,toronto,35-49,1-night free hotel with a flight
539493,2023-01-19,16,F,False,False,usa,richmond,0-18,Exclusive discounts
539510,2023-01-19,43,F,False,True,usa,tulsa,35-49,1-night free hotel with a flight
539519,2023-01-19,39,F,True,False,usa,corpus christi,35-49,Free checked bag
539528,2023-01-19,35,F,True,True,usa,boston,35-49,Exclusive discounts
539558,2023-01-19,37,M,False,True,usa,new york,35-49,1-night free hotel with a flight
539611,2023-01-19,37,F,True,False,usa,new york,35-49,1-night free hotel with a flight
539625,2023-01-19,45,F,True,False,usa,winston-salem,35-49,Exclusive discounts
539627,2023-01-19,49,F,False,False,usa,new york,35-49,Exclusive discounts
539648,2023-01-19,42,F,False,False,usa,new york,35-49,1-night free hotel with a flight
539656,2023-01-19,65,F,True,False,usa,new orleans,65+,Exclusive discounts
539669,2023-01-19,17,F,False,False,canada,montreal,0-18,No cancellation fees
539671,2023-01-19,44,F,True,False,canada,calgary,35-49,Free checked bag
539710,2023-01-19,50,F,False,False,usa,los angeles,50-64,1-night free hotel with a flight
539729,2023-01-19,33,F,False,False,usa,new orleans,19-34,Free hotel meal
539782,2023-01-19,36,F,True,False,usa,phoenix,35-49,Exclusive discounts
539855,2023-01-19,40,F,False,False,usa,chicago,35-49,Free hotel meal
539864,2023-01-19,45,F,False,False,usa,little rock,35-49,1-night free hotel with a flight
539866,2023-01-19,22,F,True,False,usa,chicago,19-34,Exclusive discounts
539868,2023-01-19,35,F,False,True,canada,victoria,35-49,No cancellation fees
539883,2023-01-19,45,F,False,False,usa,new york,35-49,Free hotel meal
539888,2023-01-19,24,F,False,False,usa,philadelphia,19-34,No cancellation fees
539899,2023-01-19,19,M,False,False,usa,new york,19-34,Free hotel meal
539912,2023-01-19,54,F,True,False,usa,fresno,50-64,Free checked bag
539916,2023-01-19,37,F,False,False,usa,jacksonville,35-49,Free checked bag
539917,2023-01-19,44,F,False,False,usa,new york,35-49,1-night free hotel with a flight
539919,2023-01-19,79,F,True,False,canada,vancouver,65+,No cancellation fees
539936,2023-01-19,52,F,False,False,usa,seattle,50-64,Free hotel meal
539953,2023-01-19,34,M,True,True,usa,new york,19-34,Exclusive discounts
540014,2023-01-19,42,F,False,True,usa,honolulu,35-49,1-night free hotel with a flight
540029,2023-01-19,62,F,True,True,usa,columbus,50-64,Free hotel meal
540043,2023-01-19,31,M,False,False,usa,austin,19-34,Exclusive discounts
540094,2023-01-19,44,F,True,True,usa,chicago,35-49,No cancellation fees
540138,2023-01-19,46,M,True,True,usa,miami,35-49,Exclusive discounts
540147,2023-01-19,42,M,False,True,usa,el paso,35-49,Free hotel meal
540150,2023-01-19,33,F,False,True,usa,phoenix,19-34,Exclusive discounts
540180,2023-01-19,51,F,True,False,usa,los angeles,50-64,Free checked bag
540199,2023-01-19,51,F,False,False,usa,shreveport,50-64,Free hotel meal
540226,2023-01-19,76,F,True,False,usa,washington,65+,Exclusive discounts
540244,2023-01-19,37,F,False,False,canada,montreal,35-49,No cancellation fees
540252,2023-01-19,37,F,False,False,usa,baltimore,35-49,Free hotel meal
540253,2023-01-19,46,F,True,False,usa,san francisco,35-49,Free checked bag
540260,2023-01-19,42,F,True,False,usa,milwaukee,35-49,Free hotel meal
540302,2023-01-19,54,F,True,False,usa,louisville,50-64,Free hotel meal
540308,2023-01-19,53,M,False,False,usa,nashville,50-64,Free hotel meal
540319,2023-01-19,50,F,True,True,usa,anchorage,50-64,Free checked bag
540347,2023-01-19,26,F,False,True,usa,san antonio,19-34,1-night free hotel with a flight
540348,2023-01-19,37,F,True,True,usa,philadelphia,35-49,1-night free hotel with a flight
540413,2023-01-19,29,F,False,False,usa,nashville,19-34,No cancellation fees
540415,2023-01-19,51,F,False,False,usa,new york,50-64,1-night free hotel with a flight
540444,2023-01-19,46,F,True,False,usa,burlington,35-49,Free hotel meal
540455,2023-01-19,32,F,False,False,usa,los angeles,19-34,Free checked bag
540475,2023-01-19,34,F,False,False,usa,new york,19-34,Free hotel meal
540502,2023-01-19,38,F,True,False,usa,denver,35-49,1-night free hotel with a flight
540527,2023-01-19,41,F,False,False,usa,san diego,35-49,1-night free hotel with a flight
540557,2023-01-19,51,M,True,True,usa,detroit,50-64,Exclusive discounts
540572,2023-01-19,48,F,True,True,usa,phoenix,35-49,Free hotel meal
540580,2023-01-19,45,F,True,True,usa,san antonio,35-49,Free hotel meal
540597,2023-01-19,51,F,True,False,usa,cincinnati,50-64,Exclusive discounts
540605,2023-01-19,21,F,False,False,usa,los angeles,19-34,Free checked bag
540614,2023-01-19,30,F,False,False,usa,new york,19-34,Exclusive discounts
540622,2023-01-19,46,F,False,False,usa,chicago,35-49,1-night free hotel with a flight
540652,2023-01-19,54,F,True,True,usa,boston,50-64,Exclusive discounts
540653,2023-01-19,39,F,True,True,canada,london,35-49,Exclusive discounts
540654,2023-01-19,48,F,False,True,usa,san antonio,35-49,Free hotel meal
540656,2023-01-19,38,F,True,False,canada,calgary,35-49,1-night free hotel with a flight
540664,2023-01-19,32,F,True,True,canada,windsor,19-34,Free checked bag
540666,2023-01-19,28,M,False,True,usa,san francisco,19-34,Exclusive discounts
540698,2023-01-19,50,F,True,False,usa,los angeles,50-64,No cancellation fees
540708,2023-01-19,34,F,True,False,usa,boston,19-34,1-night free hotel with a flight
540718,2023-01-19,39,F,True,False,usa,los angeles,35-49,Free checked bag
540733,2023-01-19,34,F,False,False,canada,montreal,19-34,1-night free hotel with a flight
540819,2023-01-19,41,M,False,False,usa,cincinnati,35-49,No cancellation fees
540857,2023-01-19,35,F,True,False,usa,lubbock,35-49,Exclusive discounts
540924,2023-01-19,46,F,False,False,canada,ottawa,35-49,Exclusive discounts
540966,2023-01-19,56,F,True,False,canada,montreal,50-64,Exclusive discounts
540973,2023-01-19,31,F,False,False,usa,portland,19-34,Free checked bag
540974,2023-01-19,32,M,False,False,usa,baton rouge,19-34,Free checked bag
541001,2023-01-19,40,F,False,True,canada,victoria,35-49,Free checked bag
541034,2023-01-19,16,F,False,False,usa,san antonio,0-18,Exclusive discounts
541041,2023-01-19,17,F,False,False,canada,montreal,0-18,No cancellation fees
541047,2023-01-19,71,F,True,False,usa,madison,65+,Exclusive discounts
541083,2023-01-19,67,F,True,False,usa,san jose,65+,Free hotel meal
541084,2023-01-19,50,F,False,False,usa,memphis,50-64,1-night free hotel with a flight
541112,2023-01-19,43,F,False,False,usa,detroit,35-49,Free hotel meal
541132,2023-01-19,31,M,True,True,usa,los angeles,19-34,Exclusive discounts
541150,2023-01-19,32,F,False,False,usa,akron,19-34,Free checked bag
541168,2023-01-19,38,F,True,False,usa,los angeles,35-49,1-night free hotel with a flight
541176,2023-01-19,38,F,False,True,usa,new york,35-49,1-night free hotel with a flight
541193,2023-01-19,23,F,True,True,canada,london,19-34,Exclusive discounts
541216,2023-01-19,24,F,False,False,usa,charlotte,19-34,Exclusive discounts
541224,2023-01-19,49,F,False,True,canada,montreal,35-49,Free checked bag
541235,2023-01-19,47,F,True,False,usa,san diego,35-49,1-night free hotel with a flight
541236,2023-01-19,46,M,False,True,usa,burlington,35-49,Exclusive discounts
541240,2023-01-19,25,F,True,False,usa,lincoln,19-34,No cancellation fees
541249,2023-01-19,54,F,True,False,usa,charlotte,50-64,Free hotel meal
541259,2023-01-19,43,F,False,False,canada,edmonton,35-49,No cancellation fees
541262,2023-01-19,37,F,True,True,canada,calgary,35-49,No cancellation fees
541289,2023-01-19,43,F,True,False,usa,orlando,35-49,Free checked bag
541326,2023-01-20,44,F,True,False,canada,london,35-49,Free checked bag
541352,2023-01-20,42,F,True,True,usa,portland,35-49,Exclusive discounts
541357,2023-01-20,41,F,False,False,usa,buffalo,35-49,1-night free hotel with a flight
541382,2023-01-20,38,F,True,True,usa,new york,35-49,1-night free hotel with a flight
541389,2023-01-20,28,F,False,False,usa,detroit,19-34,Free checked bag
541438,2023-01-20,35,F,True,False,usa,new york,35-49,Exclusive discounts
541454,2023-01-20,54,F,False,True,usa,boston,50-64,1-night free hotel with a flight
541497,2023-01-20,25,F,False,False,usa,los angeles,19-34,Exclusive discounts
541505,2023-01-20,41,F,False,False,usa,los angeles,35-49,No cancellation fees
541516,2023-01-20,52,M,False,False,usa,bakersfield,50-64,Free hotel meal
541540,2023-01-20,50,M,True,True,usa,san diego,50-64,Free hotel meal
541612,2023-01-20,37,F,False,True,usa,san jose,35-49,1-night free hotel with a flight
541649,2023-01-20,36,F,False,False,usa,houston,35-49,1-night free hotel with a flight
541672,2023-01-20,43,F,True,False,usa,austin,35-49,1-night free hotel with a flight
541699,2023-01-20,45,F,True,False,usa,modesto,35-49,Free hotel meal
541700,2023-01-20,44,M,True,False,usa,san diego,35-49,Free checked bag
541734,2023-01-20,37,F,False,False,usa,los angeles,35-49,Free checked bag
541752,2023-01-20,37,F,False,False,usa,charlotte,35-49,1-night free hotel with a flight
541764,2023-01-20,46,F,True,False,usa,baton rouge,35-49,Free hotel meal
541812,2023-01-20,46,F,True,True,canada,toronto,35-49,1-night free hotel with a flight
541878,2023-01-20,25,F,True,False,usa,milwaukee,19-34,Free checked bag
541901,2023-01-20,42,F,False,False,canada,toronto,35-49,1-night free hotel with a flight
541921,2023-01-20,54,F,False,False,usa,san antonio,50-64,Free hotel meal
541923,2023-01-20,46,F,False,False,usa,oakland,35-49,No cancellation fees
541931,2023-01-20,38,F,False,False,usa,omaha,35-49,Free checked bag
541939,2023-01-20,52,F,True,True,usa,charlotte,50-64,1-night free hotel with a flight
541967,2023-01-20,40,F,True,False,usa,new york,35-49,Free hotel meal
541972,2023-01-20,53,F,True,True,usa,chicago,50-64,Free hotel meal
541980,2023-01-20,62,F,True,False,usa,jacksonville,50-64,Exclusive discounts
541988,2023-01-20,16,F,False,False,usa,newport news,0-18,Exclusive discounts
541998,2023-01-20,40,F,False,False,canada,ottawa,35-49,1-night free hotel with a flight
542012,2023-01-20,44,F,False,False,usa,nashville,35-49,Free hotel meal
542015,2023-01-20,41,F,True,False,usa,new york,35-49,Free checked bag
542027,2023-01-20,37,F,False,True,usa,lubbock,35-49,1-night free hotel with a flight
542036,2023-01-20,40,F,True,True,usa,long beach,35-49,Free checked bag
542056,2023-01-20,27,F,False,True,usa,long beach,19-34,No cancellation fees
542080,2023-01-20,55,F,False,False,usa,lubbock,50-64,Exclusive discounts
542142,2023-01-20,42,M,True,True,usa,long beach,35-49,Free checked bag
542153,2023-01-20,47,F,False,False,usa,san jose,35-49,Free checked bag
542189,2023-01-20,23,F,False,False,canada,winnipeg,19-34,No cancellation fees
542194,2023-01-20,35,F,True,True,usa,el paso,35-49,No cancellation fees
542196,2023-01-20,57,F,True,False,usa,burlington,50-64,Free hotel meal
542208,2023-01-20,37,F,True,True,usa,san diego,35-49,Free checked bag
542230,2023-01-20,47,F,True,False,usa,philadelphia,35-49,Free hotel meal
542254,2023-01-20,43,F,True,False,usa,montgomery,35-49,1-night free hotel with a flight
542267,2023-01-20,23,F,True,False,usa,seattle,19-34,Exclusive discounts
542270,2023-01-20,41,F,False,False,usa,tulsa,35-49,Free hotel meal
542277,2023-01-20,34,F,False,False,canada,london,19-34,Free checked bag
542282,2023-01-20,47,F,False,False,usa,san jose,35-49,1-night free hotel with a flight
542303,2023-01-20,40,F,True,True,usa,cleveland,35-49,Free hotel meal
542316,2023-01-20,21,F,False,False,usa,phoenix,19-34,Exclusive discounts
542326,2023-01-20,35,F,True,True,canada,quebec,35-49,1-night free hotel with a flight
542334,2023-01-20,53,F,True,True,canada,gatineau,50-64,Free checked bag
542358,2023-01-20,36,M,True,False,usa,columbus,35-49,Exclusive discounts
542366,2023-01-20,46,F,True,False,usa,atlanta,35-49,1-night free hotel with a flight
542383,2023-01-20,42,M,False,False,usa,dallas,35-49,1-night free hotel with a flight
542451,2023-01-20,34,F,True,False,usa,new york,19-34,Free checked bag
542471,2023-01-20,40,F,True,True,usa,san francisco,35-49,Free checked bag
542482,2023-01-20,55,F,True,False,usa,san diego,50-64,Exclusive discounts
542570,2023-01-20,55,F,True,False,usa,austin,50-64,Exclusive discounts
542585,2023-01-20,50,F,True,True,usa,cleveland,50-64,Free hotel meal
542605,2023-01-20,38,F,True,True,usa,wichita,35-49,Exclusive discounts
542638,2023-01-20,17,F,True,True,usa,chicago,0-18,Exclusive discounts
542657,2023-01-20,40,M,True,False,usa,new york,35-49,Exclusive discounts
542658,2023-01-20,24,F,False,False,usa,phoenix,19-34,No cancellation fees
542663,2023-01-20,30,F,False,True,usa,las vegas,19-34,1-night free hotel with a flight
542670,2023-01-20,54,F,False,False,usa,new york,50-64,Exclusive discounts
542706,2023-01-20,16,F,False,False,canada,calgary,0-18,No cancellation fees
542752,2023-01-20,42,F,True,False,usa,san diego,35-49,1-night free hotel with a flight
542760,2023-01-20,37,F,False,False,usa,los angeles,35-49,1-night free hotel with a flight
542767,2023-01-20,39,F,False,False,usa,phoenix,35-49,Free checked bag
542795,2023-01-20,48,F,True,True,canada,gatineau,35-49,1-night free hotel with a flight
542796,2023-01-20,47,M,False,False,usa,long beach,35-49,Free hotel meal
542805,2023-01-20,31,F,False,False,usa,new york,19-34,No cancellation fees
542812,2023-01-20,24,F,False,False,usa,new york,19-34,Exclusive discounts
542815,2023-01-20,16,F,False,False,usa,riverside,0-18,Exclusive discounts
542825,2023-01-20,35,F,False,False,canada,winnipeg,35-49,1-night free hotel with a flight
542843,2023-01-20,53,F,True,True,usa,mobile,50-64,Free hotel meal
542850,2023-01-20,33,F,False,False,usa,columbus,19-34,1-night free hotel with a flight
542857,2023-01-20,20,M,False,False,canada,montreal,19-34,Exclusive discounts
542914,2023-01-20,37,F,False,False,usa,seattle,35-49,Free checked bag
542918,2023-01-20,35,F,True,True,canada,toronto,35-49,Free checked bag
542937,2023-01-20,35,M,False,False,usa,houston,35-49,Exclusive discounts
542965,2023-01-20,22,F,False,False,canada,quebec,19-34,Exclusive discounts
542976,2023-01-20,42,F,True,True,usa,san diego,35-49,Free checked bag
543038,2023-01-20,46,F,False,False,usa,memphis,35-49,1-night free hotel with a flight
543052,2023-01-20,39,F,True,False,usa,seattle,35-49,No cancellation fees
543074,2023-01-20,52,F,True,False,usa,jacksonville,50-64,Exclusive discounts
543075,2023-01-20,50,M,True,True,usa,newark,50-64,Free checked bag
543081,2023-01-20,53,F,True,False,usa,louisville,50-64,Free hotel meal
543114,2023-01-20,51,F,True,False,usa,new york,50-64,1-night free hotel with a flight
543126,2023-01-20,16,F,False,False,canada,toronto,0-18,Free hotel meal
543165,2023-01-21,45,F,True,False,usa,washington,35-49,No cancellation fees
543222,2023-01-21,37,F,True,False,usa,bakersfield,35-49,Exclusive discounts
543237,2023-01-21,62,F,True,False,usa,denver,50-64,Free hotel meal
543240,2023-01-21,63,F,True,False,usa,lubbock,50-64,Free checked bag
543271,2023-01-21,39,F,False,False,usa,honolulu,35-49,Free checked bag
543273,2023-01-21,44,F,True,True,usa,omaha,35-49,1-night free hotel with a flight
543304,2023-01-21,47,F,False,True,usa,st. louis,35-49,Free hotel meal
543306,2023-01-21,36,F,False,True,usa,houston,35-49,Free checked bag
543327,2023-01-21,40,M,False,False,usa,houston,35-49,1-night free hotel with a flight
543339,2023-01-21,26,F,False,False,canada,montreal,19-34,Free checked bag
543352,2023-01-21,43,F,False,False,usa,wichita,35-49,1-night free hotel with a flight
543375,2023-01-21,42,F,False,False,usa,los angeles,35-49,1-night free hotel with a flight
543385,2023-01-21,39,F,False,False,usa,new york,35-49,1-night free hotel with a flight
543428,2023-01-21,33,F,False,True,usa,portland,19-34,Exclusive discounts
543437,2023-01-21,34,F,False,False,usa,san diego,19-34,No cancellation fees
543476,2023-01-21,34,F,True,True,usa,oklahoma city,19-34,Exclusive discounts
543497,2023-01-21,50,F,True,False,canada,montreal,50-64,Free hotel meal
543557,2023-01-21,35,F,False,False,usa,new york,35-49,No cancellation fees
543559,2023-01-21,45,M,True,True,usa,new orleans,35-49,No cancellation fees
543618,2023-01-21,34,M,False,False,usa,seattle,19-34,Free checked bag
543620,2023-01-21,35,F,False,False,usa,modesto,35-49,Exclusive discounts
543659,2023-01-21,32,F,False,False,usa,los angeles,19-34,1-night free hotel with a flight
543660,2023-01-21,19,F,False,False,canada,toronto,19-34,Free checked bag
543666,2023-01-21,35,F,True,False,usa,houston,35-49,1-night free hotel with a flight
543668,2023-01-21,32,F,False,False,canada,hamilton,19-34,1-night free hotel with a flight
543671,2023-01-21,51,F,True,True,usa,phoenix,50-64,Exclusive discounts
543694,2023-01-21,57,F,True,False,usa,houston,50-64,Exclusive discounts
543696,2023-01-21,16,F,False,False,canada,toronto,0-18,Exclusive discounts
543713,2023-01-21,34,M,False,True,usa,omaha,19-34,1-night free hotel with a flight
543716,2023-01-21,39,F,True,True,usa,philadelphia,35-49,Free checked bag
543723,2023-01-21,57,F,False,False,usa,new york,50-64,Exclusive discounts
543728,2023-01-21,41,F,False,False,usa,seattle,35-49,1-night free hotel with a flight
543778,2023-01-21,55,F,True,True,usa,new york,50-64,Exclusive discounts
543810,2023-01-21,31,F,False,False,usa,new york,19-34,1-night free hotel with a flight
543816,2023-01-21,23,F,False,False,usa,portland,19-34,Exclusive discounts
543817,2023-01-21,17,F,False,False,usa,san antonio,0-18,Exclusive discounts
543826,2023-01-21,37,F,False,False,canada,gatineau,35-49,Exclusive discounts
543885,2023-01-21,38,F,True,False,usa,baton rouge,35-49,No cancellation fees
543900,2023-01-21,37,F,False,False,usa,colorado springs,35-49,Free checked bag
543927,2023-01-21,36,F,False,False,usa,new orleans,35-49,No cancellation fees
543928,2023-01-21,16,F,False,False,usa,houston,0-18,Exclusive discounts
543937,2023-01-21,43,F,False,False,usa,san francisco,35-49,Free checked bag
543952,2023-01-21,38,F,False,False,usa,san jose,35-49,1-night free hotel with a flight
543968,2023-01-21,35,F,False,False,usa,modesto,35-49,1-night free hotel with a flight
543976,2023-01-21,32,F,False,False,usa,chicago,19-34,Exclusive discounts
544002,2023-01-21,42,F,False,True,usa,denver,35-49,1-night free hotel with a flight
544008,2023-01-21,36,F,False,False,usa,oklahoma city,35-49,Free hotel meal
544012,2023-01-21,47,F,False,True,usa,tulsa,35-49,Free hotel meal
544015,2023-01-21,33,F,False,False,usa,tampa,19-34,Free checked bag
544043,2023-01-21,40,F,False,True,usa,santa ana,35-49,1-night free hotel with a flight
544163,2023-01-21,44,F,True,True,usa,new york,35-49,Free checked bag
544207,2023-01-21,52,F,True,False,usa,new york,50-64,1-night free hotel with a flight
544254,2023-01-21,48,F,True,False,usa,phoenix,35-49,Free hotel meal
544256,2023-01-21,43,F,True,False,usa,birmingham,35-49,Free hotel meal
544271,2023-01-21,55,F,True,True,usa,knoxville,50-64,Free hotel meal
544333,2023-01-21,60,F,True,False,usa,santa ana,50-64,Exclusive discounts
544364,2023-01-21,30,F,False,False,usa,wichita,19-34,Exclusive discounts
544367,2023-01-21,45,F,False,False,usa,new orleans,35-49,Free hotel meal
544391,2023-01-21,42,M,True,True,usa,phoenix,35-49,Exclusive discounts
544414,2023-01-21,55,F,True,False,usa,el paso,50-64,Free hotel meal
544425,2023-01-21,33,F,True,True,usa,winston-salem,19-34,Exclusive discounts
544444,2023-01-21,53,F,False,False,usa,dallas,50-64,1-night free hotel with a flight
544447,2023-01-21,41,M,True,False,canada,edmonton,35-49,Exclusive discounts
544449,2023-01-21,43,M,True,True,usa,new york,35-49,Free checked bag
544469,2023-01-21,39,F,False,True,usa,new york,35-49,Exclusive discounts
544472,2023-01-21,16,F,False,False,usa,oakland,0-18,Exclusive discounts
544476,2023-01-21,46,M,True,True,usa,minneapolis,35-49,Free hotel meal
544480,2023-01-21,26,F,True,False,usa,oklahoma city,19-34,1-night free hotel with a flight
544497,2023-01-21,16,F,False,False,usa,columbus,0-18,Exclusive discounts
544507,2023-01-21,19,M,False,False,usa,orlando,19-34,Exclusive discounts
544513,2023-01-21,53,F,True,False,usa,new york,50-64,Free hotel meal
544536,2023-01-21,35,F,False,False,usa,chicago,35-49,Exclusive discounts
544549,2023-01-21,38,F,False,False,usa,houston,35-49,1-night free hotel with a flight
544595,2023-01-21,35,F,False,False,usa,sacramento,35-49,Exclusive discounts
544604,2023-01-21,51,M,False,False,usa,lubbock,50-64,Exclusive discounts
544627,2023-01-21,43,F,False,True,usa,chicago,35-49,1-night free hotel with a flight
544640,2023-01-21,44,M,False,False,usa,san antonio,35-49,1-night free hotel with a flight
544647,2023-01-21,24,F,False,False,canada,edmonton,19-34,No cancellation fees
544680,2023-01-21,42,F,False,False,usa,dallas,35-49,1-night free hotel with a flight
544683,2023-01-21,46,F,True,False,usa,new york,35-49,1-night free hotel with a flight
544685,2023-01-21,35,M,False,True,usa,kansas city,35-49,Free checked bag
544694,2023-01-21,51,M,True,False,usa,bakersfield,50-64,Free hotel meal
544698,2023-01-21,35,F,True,True,usa,new york,35-49,Exclusive discounts
544747,2023-01-21,32,M,False,False,usa,phoenix,19-34,Exclusive discounts
544749,2023-01-21,42,M,False,False,usa,colorado springs,35-49,Exclusive discounts
